STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 00:51,FM-15,OVC:08 36,10.00,,49,9.4,48,8.9,47,8.3,93,6,240,,30.01,8,,30.03,0.01,30.03,,,,,,,,,,0659,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 01:00,FM-12,41,,,49,9.4,48,8.9,47,8.3,93,6,240,,30.00,8,+0.04,30.03,,,53,37,45,2.6,,,,20,0,0659,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 01:02,FM-16,BKN:07 28 OVC:08 36,10.00,,50,10.0,48,9.2,47,8.3,89,7,250,,30.01,,,,,30.03,,,,,,,,,,0659,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 01:51,FM-15,OVC:08 24,10.00,,49,9.4,48,8.9,47,8.3,93,5,230,,30.01,,,30.03,0.00,30.03,,,,,,,,,,0659,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 02:51,FM-15,OVC:08 20,10.00,,49,9.4,48,8.9,47,8.3,93,6,250,,30.01,,,30.03,0.00,30.03,,,,,,,,,,0659,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 03:10,FM-16,FEW:02 18 OVC:08 41,10.00,,49,9.4,48,8.9,47,8.3,93,7,270,,30.01,,,,,30.03,,,,,,,,,,0659,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 03:51,FM-15,SCT:04 48,10.00,,48,8.9,47,8.1,45,7.2,89,7,280,,30.01,3,,30.03,0.00,30.03,,,,,,,,,,0659,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 04:00,FM-12,41,,,48,8.9,47,8.1,45,7.2,89,7,280,,30.00,3,-0.00,30.03,,,,,,,,,,,,0659,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 04:51,FM-15,SCT:04 50,10.00,,48,8.9,46,7.6,43,6.1,83,15,320,,30.04,,,30.06,0.00,30.06,,,,,,,,,,0659,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 05:51,FM-15,CLR:00,10.00,,46,7.8,43,6.2,40,4.4,79,14,330,,30.07,,,30.09,0.00,30.09,,,,,,,,,,0659,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 06:51,FM-15,FEW:02 50 FEW:02 250,10.00,,45,7.2,42,5.5,38,3.3,77,14,330,,30.11,3,,30.13,0.00,30.13,,,,,,,,,,0659,1629,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 07:00,FM-12,57,,,45,7.2,42,5.5,38,3.3,77,14,330,,30.10,3,-0.09,30.13,,,53,45,49,6.6,,,,16,0,0659,1629,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 07:51,FM-15,FEW:02 35 FEW:02 50 FEW:02 250,10.00,,46,7.8,42,5.3,36,2.2,68,7,330,,30.13,,,30.15,0.00,30.15,,,,,,,,,,0659,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 08:51,FM-15,FEW:02 38 FEW:02 250,10.00,,48,8.9,43,5.9,36,2.2,63,17,320,,30.14,,,30.16,0.00,30.16,,,,,,,,,,0659,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 09:51,FM-15,FEW:02 40 FEW:02 250,10.00,,50,10.0,43,6.3,35,1.7,57,15,340,,30.16,1,,30.18,0.00,30.18,,,,,,,,,,0659,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 10:00,FM-12,41,,,50,10.0,43,6.3,35,1.7,57,15,340,,30.15,1,-0.05,30.18,,,,,,,,,,,,0659,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 10:51,FM-15,FEW:02 45 FEW:02 250,10.00,,51,10.6,43,6.2,33,0.6,50,14,330,,30.16,,,30.19,0.00,30.18,,,,,,,,,,0659,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 11:51,FM-15,SCT:04 45 SCT:04 250,10.00,,52,11.1,43,6.2,32,0.0,47,10,330,,30.16,,,30.18,0.00,30.18,,,,,,,,,,0659,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 12:51,FM-15,FEW:02 47 FEW:02 250,10.00,,52,11.1,43,6.0,31,-0.6,45,11,350,,30.15,8,,30.17,0.00,30.17,,,,,,,,,,0659,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 13:00,FM-12,41,,,52,11.1,43,6.0,31,-0.6,45,11,350,,30.14,8,+0.00,30.17,,,,,,,,,,,,0659,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 13:51,FM-15,FEW:02 50 FEW:02 250,10.00,,52,11.1,43,6.0,31,-0.6,45,11,340,,30.15,,,30.17,0.00,30.17,,,,,,,,,,0659,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 14:51,FM-15,FEW:02 50 FEW:02 250,10.00,,52,11.1,43,6.0,31,-0.6,45,15,320,,30.16,,,30.18,0.00,30.18,,,,,,,,,,0659,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 15:51,FM-15,FEW:02 50 FEW:02 250,10.00,,50,10.0,42,5.7,32,0.0,50,14,330,,30.18,3,,30.21,0.00,30.20,,,,,,,,,,0659,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 16:00,FM-12,57,,,50,10.0,42,5.7,32,0.0,50,14,330,,30.17,3,-0.03,30.21,,,,,,,,,,,,0659,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 16:51,FM-15,FEW:02 50 FEW:02 250,10.00,,48,8.9,40,4.7,30,-1.1,50,13,320,,30.21,,,30.23,0.00,30.23,,,,,,,,,,0659,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 17:51,FM-15,FEW:02 50 FEW:02 250,10.00,,47,8.3,40,4.6,31,-0.6,54,8,310,,30.23,,,30.25,0.00,30.25,,,,,,,,,,0659,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 18:51,FM-15,FEW:02 50 FEW:02 250,10.00,,46,7.8,40,4.3,31,-0.6,56,13,330,,30.24,1,,30.26,0.00,30.26,,,,,,,,,,0659,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 19:00,FM-12,57,,,46,7.8,40,4.3,31,-0.6,56,13,330,,30.23,1,-0.06,30.26,,,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 19:51,FM-15,FEW:02 250,10.00,,45,7.2,39,4.0,31,-0.6,58,9,340,,30.26,,,30.28,0.00,30.28,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 20:51,FM-15,SCT:04 250,10.00,,43,6.1,38,3.4,31,-0.6,63,8,030,,30.27,,,30.29,0.00,30.29,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 21:51,FM-15,FEW:02 250,10.00,,42,5.6,38,3.1,31,-0.6,65,6,020,,30.27,1,,30.29,0.00,30.29,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 22:00,FM-12,,,,42,5.6,38,3.1,31,-0.6,65,6,020,,30.26,1,-0.03,30.29,,,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 22:51,FM-15,FEW:02 250,10.00,,41,5.0,37,2.7,31,-0.6,67,7,020,,30.28,,,30.30,0.00,30.30,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 23:51,FM-15,FEW:02 250,10.00,,39,3.9,35,1.9,30,-1.1,70,8,050,,30.28,,,30.30,0.00,30.30,53,38,46,3.6,,,,19,0,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-01 23:59,SOD,,,,,,,,,,,,,,,,,,,,53,38,46,3.6,65,35,42,19,0,0700,1628,,0.01,0.0,0,30.12,30.17,10.5,26,320,21,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-02 00:51,FM-15,FEW:02 250,10.00,,38,3.3,35,1.6,30,-1.1,73,6,040,,30.27,8,,30.29,0.00,30.29,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-02 01:00,FM-12,,,,38,3.3,35,1.6,30,-1.1,73,6,040,,30.26,8,+0.00,30.29,,,50,38,44,1.9,,,,21,0,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-02 01:51,FM-15,SCT:04 250,10.00,,37,2.8,34,1.1,29,-1.7,73,3,030,,30.29,,,30.31,0.00,30.31,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-02 02:51,FM-15,SCT:04 250,10.00,,38,3.3,34,1.4,29,-1.7,70,6,340,,30.30,,,30.32,0.00,30.32,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-02 03:51,FM-15,SCT:04 250,10.00,,37,2.8,34,1.3,30,-1.1,76,5,350,,30.30,1,,30.32,0.00,30.32,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-02 04:00,FM-12,,,,37,2.8,34,1.3,30,-1.1,76,5,350,,30.29,1,-0.03,30.32,,,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-02 04:51,FM-15,FEW:02 200 SCT:04 250,10.00,,37,2.8,34,1.3,30,-1.1,76,5,010,,30.29,,,30.31,0.00,30.31,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-02 05:51,FM-15,FEW:02 200 SCT:04 250,10.00,,35,1.7,33,0.6,30,-1.1,82,6,360,,30.29,,,30.31,0.00,30.31,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-02 06:51,FM-15,FEW:02 20 SCT:04 200 SCT:04 250,10.00,,36,2.2,34,0.9,30,-1.1,79,7,360,,30.30,3,,30.32,0.00,30.32,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-02 07:00,FM-12,26,,,36,2.2,34,0.9,30,-1.1,79,7,360,,30.29,3,-0.01,30.32,,,53,35,44,1.9,,,,21,0,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-02 07:51,FM-15,FEW:02 20 SCT:04 200 SCT:04 250,10.00,,38,3.3,35,1.8,31,-0.6,76,5,010,,30.32,,,30.34,0.00,30.34,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-02 08:51,FM-15,FEW:02 30 SCT:04 200 SCT:04 250,10.00,,42,5.6,38,3.5,33,0.6,71,5,030,,30.31,,,30.33,0.00,30.33,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-02 09:51,FM-15,FEW:02 30 SCT:04 200 BKN:07 250,10.00,,44,6.7,39,3.9,32,0.0,63,3,VRB,,30.31,0,,30.33,0.00,30.33,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-02 10:00,FM-12,26,,,44,6.7,39,3.9,32,0.0,63,3,,,30.30,,0.01,30.33,,,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-02 10:51,FM-15,FEW:02 30 SCT:04 200 BKN:07 250,10.00,,46,7.8,39,4.1,30,-1.1,54,0,000,,30.29,,,30.31,0.00,30.31,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-02 11:51,FM-15,FEW:02 30 SCT:04 150 BKN:07 250,10.00,,48,8.9,40,4.5,29,-1.7,48,6,240,,30.27,,,30.29,0.00,30.29,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-02 12:51,FM-15,FEW:02 30 SCT:04 140 BKN:07 250,10.00,,48,8.9,40,4.7,30,-1.1,50,0,000,,30.24,8,,30.26,0.00,30.26,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-02 13:00,FM-12,26,,,48,8.9,40,4.7,30,-1.1,50,0,000,,30.23,8,+0.07,30.26,,,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-02 13:51,FM-15,FEW:02 50 SCT:04 140 BKN:07 250,10.00,,47,8.3,40,4.6,31,-0.6,54,6,180,,30.23,,,30.25,0.00,30.25,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-02 14:51,FM-15,FEW:02 50 FEW:02 140 BKN:07 220,10.00,,46,7.8,40,4.7,33,0.6,61,6,180,,30.23,,,30.25,0.00,30.25,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-02 15:51,FM-15,FEW:02 50 SCT:04 210 BKN:07 260,10.00,,44,6.7,40,4.3,34,1.1,68,5,190,,30.23,5,,30.25,0.00,30.25,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-02 16:00,FM-12,57,,,44,6.7,40,4.3,34,1.1,68,5,190,,30.22,5,+0.01,30.25,,,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-02 16:51,FM-15,FEW:02 50 BKN:07 170 BKN:07 260,10.00,,44,6.7,40,4.3,34,1.1,68,3,100,,30.24,,,30.26,0.00,30.26,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-02 17:51,FM-15,FEW:02 55 BKN:07 170 OVC:08 260,10.00,,44,6.7,40,4.3,34,1.1,68,3,130,,30.25,,,30.27,0.00,30.27,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-02 18:51,FM-15,BKN:07 170 OVC:08 260,9.00,,43,6.1,40,4.2,35,1.7,74,6,110,,30.24,0,,30.26,0.00,30.26,,,,,,,,,,0700,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-02 19:00,FM-12,,,,43,6.1,40,4.2,35,1.7,74,6,110,,30.23,,0.00,30.26,,,,,,,,,,,,0701,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-02 19:51,FM-15,SCT:04 150 BKN:07 250,10.00,,43,6.1,39,4.0,34,1.1,71,5,110,,30.23,,,30.25,0.00,30.25,,,,,,,,,,0701,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
